P2, tp=0, ts=0, x0=373321178
P0, tp=0, ts=0
P3, tp=0, ts=0
P1, tp=0, ts=0
P1, tp=0, ts=0
P3, tp=0, ts=0
P1, tp=0, ts=0
P2, tp=0, ts=0, x0=576391191
P3, tp=0, ts=0
P2, tp=0, ts=0, x0=631872102
P0, tp=0, ts=0
P2, tp=0, ts=0, x0=787601956
P0, tp=0, ts=0
P0, tp=0, ts=0
P1, tp=0, ts=0
P0, tp=0, ts=0
P1, tp=0, ts=0
P1, tp=0, ts=0
P0, tp=0, ts=0
P1, tp=0, ts=0
P0, tp=0, ts=0
P1, tp=0, ts=0
P1, tp=0, ts=0
P2, tp=0, ts=0, x0=590560446
P3, tp=0, ts=0
P0, tp=0, ts=0
P2, tp=0, ts=0, x0=87082375
P3, tp=0, ts=0
P3, tp=0, ts=0
P3, tp=0, ts=0
P3, tp=0, ts=0
P2, tp=0, ts=0, x0=476381130
P0, tp=0, ts=0
P0, tp=0, ts=0
P0, tp=0, ts=0
P0, tp=0, ts=0
P3, tp=0, ts=0
P0, tp=0, ts=0
P3, tp=0, ts=0
P2, tp=0, ts=0, x0=907122798
P0, tp=0, ts=0
P0, tp=0, ts=0
P2, tp=0, ts=0, x0=492383818
P0, tp=0, ts=0
P2, tp=0, ts=0, x0=781923929
P1, tp=0, ts=0
P3, tp=0, ts=0
P0, tp=0, ts=0
P1, tp=0, ts=0
P2, tp=0, ts=0, x0=701974519
P0, tp=0, ts=0
P2, tp=0, ts=0, x0=414145365
P3, tp=0, ts=0
P1, tp=0, ts=0
P2, tp=0, ts=0, x0=55189268
P3, tp=0, ts=0
P3, tp=0, ts=0
P2, tp=0, ts=0, x0=108120159
P1, tp=0, ts=0
P3, tp=0, ts=0
P0, tp=0, ts=0
P3, tp=0, ts=0
>WATERMARK 0<
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=932761930
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=590560446
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=492383818
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=692301800
P2, tp=1, ts=1, x0=907122798
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=247881775
P2, tp=1, ts=1, x0=587230719
P2, tp=1, ts=1, x0=24488068
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=945417039
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=287147847
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=692301800
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=228331474
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=961574958
P2, tp=1, ts=1, x0=511960269
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=698691708
P2, tp=1, ts=1, x0=492383818
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=662892742
P2, tp=1, ts=1, x0=476381130
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=492383818
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=23766626
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=37375084
P2, tp=1, ts=1, x0=365186891
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=55189268
P2, tp=1, ts=1, x0=560541047
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=247881775
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=536210395
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=701974519
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=587230719
P2, tp=1, ts=1, x0=492383818
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=402547811
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=365186891
P2, tp=1, ts=1, x0=856563613
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=179248493
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P2, tp=1, ts=1, x0=16373219
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=132139073
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=851873055
P2, tp=1, ts=1, x0=215333375
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=178366323
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=703748452
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=851873055
P2, tp=1, ts=1, x0=161100226
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=911047790
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=419623911
P2, tp=1, ts=1, x0=247728187
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=576391191
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=844775061
P2, tp=1, ts=1, x0=57345283
P2, tp=1, ts=1, x0=207588457
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=701974519
P2, tp=1, ts=1, x0=161100226
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=247881775
P2, tp=1, ts=1, x0=72303600
P2, tp=1, ts=1, x0=307569336
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=132139073
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=239687544
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=314651247
P2, tp=1, ts=1, x0=414145365
P2, tp=1, ts=1, x0=389358890
P2, tp=1, ts=1, x0=132139073
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=692093322
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=277420835
P2, tp=1, ts=1, x0=365186891
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=277420835
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=178366323
P2, tp=1, ts=1, x0=560541047
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=476381130
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=787601956
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=37375084
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=815357125
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=787601956
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=256652890
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=438343764
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=247881775
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=576391191
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=247728187
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=698691708
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=851873055
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=238253208
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=138767712
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=138767712
P2, tp=1, ts=1, x0=692093322
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=932761930
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=789281746
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=560541047
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=132139073
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=178506967
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=662892742
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=239687544
P2, tp=1, ts=1, x0=314651247
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=239687544
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=277420835
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=419623911
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=256652890
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=154847132
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=536210395
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=738835906
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=24488068
P2, tp=1, ts=1, x0=809194365
P2, tp=1, ts=1, x0=217648410
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=776015358
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=118069191
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=926246428
P2, tp=1, ts=1, x0=787601956
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=87180512
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=228331474
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=561886432
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=961574958
P2, tp=1, ts=1, x0=268024042
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=776015358
P2, tp=1, ts=1, x0=738835906
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=24488068
P2, tp=1, ts=1, x0=666082975
P2, tp=1, ts=1, x0=380855812
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=118069191
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=776015358
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=781220944
P2, tp=1, ts=1, x0=307569336
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=781220944
P2, tp=1, ts=1, x0=57345283
P2, tp=1, ts=1, x0=178506967
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=13604375
P2, tp=1, ts=1, x0=958092836
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=419623911
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=907122798
P2, tp=1, ts=1, x0=287147847
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=5126561
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=87082375
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=781220944
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=268024042
P2, tp=1, ts=1, x0=966977746
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=419623911
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=287147847
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=55189268
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=373321178
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P2, tp=1, ts=1, x0=256652890
P2, tp=1, ts=1, x0=966977746
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=561886432
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=789281746
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=228331474
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=389358890
P2, tp=1, ts=1, x0=159101886
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=543446181
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=631872102
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=256398334
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=55189268
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=836740406
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=781923929
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=560541047
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=13604375
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=202369519
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=357706050
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=560541047
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=161100226
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=713601354
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=178506967
P2, tp=1, ts=1, x0=277420835
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=561886432
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=350960729
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=176533463
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=350960729
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=945417039
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=287147847
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=391636658
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=314651247
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=147897216
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=774078690
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=774078690
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=564321611
P2, tp=1, ts=1, x0=16373219
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=87082375
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=256398334
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=380855812
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=844775061
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=419623911
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=561886432
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=178506967
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=703748452
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=66653286
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=692093322
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=247728187
P2, tp=1, ts=1, x0=735537425
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=373321178
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=844775061
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=287147847
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=350960729
P2, tp=1, ts=1, x0=215333375
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=966977746
P3, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P2, tp=1, ts=1, x0=202369519
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=901589232
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=907122798
P3, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=16373219
P2, tp=1, ts=1, x0=72303600
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=207588457
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=476381130
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=406644952
P2, tp=1, ts=1, x0=735537425
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=37375084
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=13819891
P2, tp=1, ts=1, x0=323383664
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=901589232
P3, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=809194365
P3, tp=1, ts=1
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=256652890
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=87082375
P0, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=781220944
P2, tp=1, ts=1, x0=220454
P2, tp=1, ts=1, x0=118069191
P1, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=692301800
P3, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=147897216
P2, tp=1, ts=1, x0=228331474
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=5126561
P3, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=491488954
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=774078690
P2, tp=1, ts=1, x0=856563613
P3, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=856563613
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=228331474
P2, tp=1, ts=1, x0=314651247
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
P0, tp=1, ts=1
P2, tp=1, ts=1, x0=945417039
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=560541047
P0, tp=1, ts=1
P3, tp=1, ts=1
P2, tp=1, ts=1, x0=492383818
P0, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P3, tp=1, ts=1
P0, tp=1, ts=1
P1, tp=1, ts=1
P2, tp=1, ts=1, x0=72303600
P1, tp=1, ts=1
P1, tp=1, ts=1
P3, tp=1, ts=1
P1, tp=1, ts=1
